country,Population (2020),iso_code,month_year,vaccines,total_vaccinations,people_vaccinated,people_fully_vaccinated,monthly_vaccinations_raw,monthly_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,monthly_vaccinations_per_million,country_code,new_cases,cumulative_cases,new_deaths,cumulative_deaths
Palestine,5121112,PSE,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",2792419,1499846,1292573,98423,714498,53.47,28.72,24.75,136810,,,,,
Palestine,5121112,PSE,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",3121061,1910794,1386990,0,297214,59.76,36.59,26.56,56908,,,,,
Palestine,5121112,PSE,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",3383211,0,1515699,0,290584,64.78,0,29.02,55636,,,,,
Palestine,5121112,PSE,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",3425379,0,1530174,0,87199,65.59,0,29.3,16695,,,,,
Palestine,5121112,PSE,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",0,0,0,0,105476,0,0,0,20188,,,,,
Palestine,5121112,PSE,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",3609984,1979151,1716216,0,22602,69.12,37.89,32.86,4326,,,,,
Panama,4326296,PAN,2021-01,"Oxford/AstraZeneca, Pfizer/BioNTech",8772,8772,0,8131,13293,0.2,0.2,0,3034,PA,79974,318253,1288,5221
Panama,4326296,PAN,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech",119176,113320,5856,90292,82305,2.72,2.59,0.13,18783,PA,21528,339781,599,5820
Panama,4326296,PAN,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech",358277,256704,101577,142644,262472,8.18,5.86,2.32,59901,PA,14304,354085,283,6103
Panama,4326296,PAN,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech",672846,482089,190781,271172,286776,15.36,11,4.35,65450,PA,9810,363895,119,6222
Panama,4326296,PAN,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech",1071998,694254,377734,340469,379368,24.47,15.84,8.62,86583,PA,13533,377428,147,6369
Panama,4326296,PAN,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech",1553711,1018935,534776,414713,488512,35.46,23.25,12.21,111490,PA,23904,401332,160,6529
Panama,4326296,PAN,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech",2679699,1984082,695617,976639,894966,61.16,45.28,15.88,204258,PA,32213,433545,269,6798
Panama,4326296,PAN,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech",4359910,2727201,1632709,1197334,1860533,99.51,62.24,37.26,424624,PA,23121,456666,248,7046
Panama,4326296,PAN,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech",5156649,2923913,2232005,796739,867695,117.69,66.73,50.94,198032,PA,9923,466589,173,7219
Panama,4326296,PAN,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech",5461140,2978131,2377349,294617,303837,124.64,67.97,54.26,69342,PA,5809,472398,96,7315
Panama,4326296,PAN,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech",5615472,3006450,2427961,154094,168513,128.16,68.62,55.41,38462,PA,5116,477514,47,7362
Panama,4326296,PAN,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech",5892548,3028793,2468168,253752,221302,134.48,69.13,56.33,50507,PA,13529,491043,63,7425
Panama,4326296,PAN,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech",6560395,3121818,2502815,644324,687233,149.73,71.25,57.12,156847,PA,201591,692634,273,7698
Panama,4326296,PAN,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech",6932760,3217288,2554939,349314,391502,158.23,73.43,58.31,89350,PA,62271,754905,375,8073
Panama,4326296,PAN,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech",7005737,3238331,2577397,72977,63663,159.89,73.91,58.82,14529,PA,5500,760405,73,8146
Papua New Guinea,8975531,PNG,2021-03,Oxford/AstraZeneca,0,0,0,0,14,0,0,0,2,PG,4696,5991,47,60
Papua New Guinea,8975531,PNG,2021-04,Oxford/AstraZeneca,1508,1508,0,0,1664,0.02,0.02,0,190,PG,5128,11119,55,115
Papua New Guinea,8975531,PNG,2021-05,Oxford/AstraZeneca,16459,16459,0,0,20623,0.18,0.18,0,2259,PG,4791,15910,47,162
Papua New Guinea,8975531,PNG,2021-06,Oxford/AstraZeneca,49333,49333,0,0,25852,0.54,0.54,0,2835,PG,1280,17190,12,174
Papua New Guinea,8975531,PNG,2021-07,Oxford/AstraZeneca,83123,74771,8352,0,38459,0.91,0.82,0.09,4221,PG,584,17774,18,192
Papua New Guinea,8975531,PNG,2021-08,Oxford/AstraZeneca,127334,98373,28961,0,37892,1.4,1.08,0.32,4153,PG,317,18091,0,192
Papua New Guinea,8975531,PNG,2021-09,Oxford/AstraZeneca,165070,119996,45074,0,41366,1.81,1.32,0.49,4532,PG,2130,20221,37,229
Papua New Guinea,8975531,PNG,2021-10,Oxford/AstraZeneca,290513,183856,106657,0,140263,3.19,2.02,1.17,15381,PG,9494,29715,141,370
Papua New Guinea,8975531,PNG,2021-11,Oxford/AstraZeneca,467166,269366,197800,0,149383,5.12,2.95,2.17,16385,PG,5464,35179,176,546
Papua New Guinea,8975531,PNG,2021-12,Oxford/AstraZeneca,504018,283915,220103,0,52214,5.53,3.11,2.41,5722,PG,979,36158,44,590
Papua New Guinea,8975531,PNG,2022-01,Oxford/AstraZeneca,522939,292091,230848,0,14814,5.73,3.2,2.53,1622,PG,987,37145,7,597
Papua New Guinea,8975531,PNG,2022-02,Oxford/AstraZeneca,547855,304082,243773,0,23203,6.01,3.33,2.67,2546,PG,4145,41290,41,638
Papua New Guinea,8975531,PNG,2022-03,Oxford/AstraZeneca,560915,310659,250256,0,9606,6.15,3.41,2.74,1053,PG,243,41533,1,639
Paraguay,7147553,PRY,2021-02,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",1522,1522,0,1321,1947,0.02,0.02,0,270,PY,25717,157603,459,3152
Paraguay,7147553,PRY,2021-03,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",46348,44527,1821,44726,38638,0.64,0.62,0.03,5349,PY,52822,210425,961,4113
Paraguay,7147553,PRY,2021-04,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",134680,122149,12531,88023,74133,1.87,1.69,0.17,10267,PY,63745,274170,2083,6196
Paraguay,7147553,PRY,2021-05,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",436936,346729,90207,302256,290497,6.05,4.8,1.25,40238,PY,76443,350613,2791,8987
Paraguay,7147553,PRY,2021-06,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",936503,769709,166794,499567,482737,12.97,10.66,2.31,66864,PY,69151,419764,3654,12641
Paraguay,7147553,PRY,2021-07,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",2616835,2277822,339013,1680332,1639995,36.25,31.55,4.7,227160,PY,31931,451695,2235,14876
Paraguay,7147553,PRY,2021-08,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",4059098,2285695,1773403,1442263,1474817,56.22,31.66,24.56,204280,PY,6709,458404,847,15723
Paraguay,7147553,PRY,2021-09,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",4488153,2621847,1866306,47013,539202,62.17,36.32,25.85,74686,PY,1495,459899,470,16193
Paraguay,7147553,PRY,2021-10,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",5289785,2919121,2361819,0,724888,73.27,40.43,32.71,100405,PY,1075,460974,52,16245
Paraguay,7147553,PRY,2021-11,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",6060065,3344594,2612265,0,770042,83.94,46.33,36.18,106658,PY,1982,462956,218,16463
Paraguay,7147553,PRY,2021-12,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",6833614,3469821,2948027,0,763821,94.65,48.06,40.83,105796,PY,3145,466101,161,16624
Paraguay,7147553,PRY,2022-01,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",7478535,3540518,3088920,0,693713,103.59,49.04,42.78,96086,PY,104368,570469,607,17231
Paraguay,7147553,PRY,2022-02,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",8070750,3786974,3169397,0,575043,111.79,52.45,43.9,79649,PY,70083,640552,1115,18346
Paraguay,7147553,PRY,2022-03,"Covaxin, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V",8183512,3821093,3217516,0,53411,113.35,52.93,44.57,7398,PY,5943,646495,209,18555
Peru,33050211,PER,2021-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",322375,322327,47,322367,329379,0.97,0.97,0,9872,PE,190488,1316363,18401,121260
Peru,33050211,PER,2021-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1050416,664528,385884,728041,701103,3.15,1.99,1.16,21014,PE,216758,1533121,20910,142170
Peru,33050211,PER,2021-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",1835435,1131932,703489,785019,666847,5.5,3.39,2.11,19990,PE,250218,1783339,23458,165628
Peru,33050211,PER,2021-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",4360024,2998465,1361536,2524589,2370562,13.07,8.99,4.08,71063,PE,168312,1951651,17842,183470
Peru,33050211,PER,2021-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",7779416,4536897,3242448,3419392,3425149,23.32,13.6,9.72,102675,PE,97916,2049567,8693,192163
Peru,33050211,PER,2021-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",13622214,8197560,5424500,5842798,5640916,40.83,24.57,16.26,169095,PE,59028,2108595,4051,196214
Peru,33050211,PER,2021-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",19238814,10700674,8537861,5616600,5530493,57.67,32.08,25.59,165783,PE,40632,2149227,1995,198209
Peru,33050211,PER,2021-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",27894089,16519722,11373846,8655275,8398020,83.62,49.52,34.09,251742,PE,24992,2174219,1120,199329
Peru,33050211,PER,2021-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",35500443,19398822,15855150,7606354,7858464,106.42,58.15,47.53,235568,PE,25657,2199876,868,200197
Peru,33050211,PER,2021-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",42546901,22722652,18825153,7046458,6744056,127.54,68.11,56.43,202165,PE,34199,2234075,911,201108
Peru,33050211,PER,2021-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",50262259,24562234,21648880,7715358,8010411,150.67,73.63,64.9,240124,PE,53419,2287494,1476,202584
Peru,33050211,PER,2022-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",56641946,25752037,22934739,6379687,6357152,169.79,77.2,68.75,190565,PE,908994,3196488,2763,205347
Peru,33050211,PER,2022-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",61783247,27563055,24199449,5141301,5273008,185.2,82.62,72.54,158066,PE,315916,3512404,5060,210407
Peru,33050211,PER,2022-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",62432103,27709199,24443197,648856,790261,187.15,83.06,73.27,23690,PE,26049,3538453,1254,211661
Philippines,109830324,PHL,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",0,0,0,0,0,0,0,0,0,PH,50724,574239,1620,12289
Philippines,109830324,PHL,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",738913,737569,1344,145741,684178,0.67,0.66,0,6162,PH,166921,741160,902,13191
Philippines,109830324,PHL,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",1919851,1639806,280045,688736,1141689,1.73,1.48,0.25,10281,PH,287552,1028712,3954,17145
Philippines,109830324,PHL,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",5180721,3974350,1206371,1676968,3112436,4.67,3.58,1.09,28028,PH,194905,1223617,3715,20860
Philippines,109830324,PHL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",10443407,7810469,2632938,2849438,5002594,9.4,7.03,2.37,45048,PH,184433,1408050,3697,24557
Philippines,109830324,PHL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",19359927,11524212,7835715,2122717,8554512,17.43,10.38,7.06,77033,PH,172768,1580818,3165,27722
Philippines,109830324,PHL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",33706295,18697647,13958418,2430632,14144599,30.35,16.84,12.57,127376,PH,395212,1976030,5608,33330
Philippines,109830324,PHL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",45601096,27836530,21358676,4554029,11766689,41.06,25.07,19.23,105960,PH,559650,2535680,4834,38164
Philippines,109830324,PHL,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",59316764,32954936,27360873,8990378,13539040,53.42,29.68,24.64,121922,PH,248186,2783866,4880,43044
Philippines,109830324,PHL,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",86421420,40517967,36365357,10881418,23292378,77.82,36.49,32.75,209754,PH,48443,2832309,5457,48501
Philippines,109830324,PHL,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",108534301,56110301,49626439,10203273,25775041,97.74,50.53,44.69,232109,PH,8709,2841018,2872,51373
Philippines,109830324,PHL,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",126951502,0,59026174,9740148,18796990,114.32,0,53.15,169271,PH,704638,3545656,2518,53891
Philippines,109830324,PHL,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik Light, Sputnik V",141959452,0,63091847,665586,12341131,127.84,0,56.82,111137,PH,115390,3661046,2510,56401
Pitcairn,47,PCN,2021-06,Oxford/AstraZeneca,47,47,0,0,5,100,100,0,106385,,,,,
Pitcairn,47,PCN,2021-07,Oxford/AstraZeneca,77,47,30,0,31,163.83,100,63.83,659587,,,,,
Pitcairn,47,PCN,2021-08,Oxford/AstraZeneca,83,47,36,0,7,176.6,100,76.6,148939,,,,,
Pitcairn,47,PCN,2021-09,Oxford/AstraZeneca,94,47,47,0,0,200,100,100,0,,,,,
Poland,37839255,POL,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",47600,47600,0,45600,36650,0.13,0.13,0,970,PL,304432,1298021,11460,28641
Poland,37839255,POL,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1176904,976367,200537,1126513,1032456,3.11,2.58,0.53,27315,PL,218147,1516168,8616,37257
Poland,37839255,POL,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3336354,2149607,1186747,1245501,2057431,8.83,5.69,3.14,54436,PL,193609,1709777,6581,43838
Poland,37839255,POL,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",6270976,4231313,2039663,1481084,2813739,16.59,11.19,5.4,74445,PL,613627,2323404,9220,53058
Poland,37839255,POL,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",11470800,8597875,2872925,2742794,4956900,30.35,22.75,7.6,131146,PL,470300,2793704,14448,67506
Poland,37839255,POL,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",20084619,13707350,7019149,5716846,8516819,53.14,36.27,18.57,225333,PL,80591,2874295,6260,73766
Poland,37839255,POL,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",29242214,16890799,13293459,7629439,9066817,77.37,44.69,35.17,239884,PL,7542,2881837,1276,75042
Poland,37839255,POL,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",34429956,18332060,17470071,4271693,5642455,91.09,48.5,46.22,149285,PL,3044,2884881,236,75278
Poland,37839255,POL,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",36286614,19284686,18787636,1255271,2058398,96,51.02,49.71,54462,PL,5787,2890668,84,75362
Poland,37839255,POL,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",37212955,19813605,19404212,721004,1031028,98.45,52.42,51.34,27278,PL,18409,2909077,302,75664
Poland,37839255,POL,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",39064978,20248449,19965507,788131,1739898,103.35,53.57,52.82,46036,PL,118133,3027210,1349,77013
Poland,37839255,POL,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",41675389,20829997,20418316,1715636,2533603,110.26,55.11,54.02,67029,PL,514444,3541654,6577,83590
Poland,37839255,POL,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",46987401,21673668,21046400,3189377,5105973,124.32,57.34,55.68,135090,PL,568168,4109822,13467,97057
Poland,37839255,POL,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",51658515,22320403,21747458,3942507,4792406,136.67,59.05,57.54,126795,PL,777844,4887666,8140,105197
Poland,37839255,POL,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",53324129,22519535,22188817,1523854,1908816,141.08,59.58,58.71,50501,PL,779389,5667055,6120,111317
Poland,37839255,POL,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",53526887,22542001,22250993,121326,206032,141.62,59.64,58.87,5452,PL,208017,5875072,2770,114087
Portugal,10191409,PRT,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",32749,32749,0,27786,25966,0.32,0.32,0,2553,PT,111252,406051,2403,6830
Portugal,10191409,PRT,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",348731,280829,67974,308182,296204,3.43,2.76,0.67,29130,PT,304967,711018,5349,12179
Portugal,10191409,PRT,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",919144,633888,286470,570413,511567,9.04,6.23,2.82,50312,PT,92826,803844,4097,16276
Portugal,10191409,PRT,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1787154,1273051,517319,868010,858315,17.58,12.52,5.09,84409,PT,17260,821104,569,16845
Portugal,10191409,PRT,2021-04,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3353310,2455181,903570,1566156,1486719,32.98,24.15,8.89,146218,PT,14929,836033,129,16974
Portugal,10191409,PRT,2021-05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",5819732,3913254,2054154,2466422,2411384,57.24,38.49,20.2,237160,PT,12625,848658,49,17023
Portugal,10191409,PRT,2021-06,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",8578272,5455604,3517308,2758540,2757240,84.37,53.66,34.59,271171,PT,28537,877195,69,17092
Portugal,10191409,PRT,2021-07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",12221518,7066297,5994565,2183604,3622229,120.2,69.5,58.96,356243,PT,88846,966041,252,17344
Portugal,10191409,PRT,2021-08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",14786296,8673190,7666663,2399091,2654234,145.42,85.3,75.4,261039,PT,69978,1036019,386,17730
Portugal,10191409,PRT,2021-09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",15985379,8946296,8677498,779151,1364429,157.21,87.99,85.34,134190,PT,32511,1068530,238,17968
Portugal,10191409,PRT,2021-10,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",16222829,9017464,8865394,0,261109,159.55,88.69,87.19,25678,PT,21358,1089888,188,18156
Portugal,10191409,PRT,2021-11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",17514280,9149425,8985999,361818,1095834,172.25,89.98,88.38,107773,PT,54454,1144342,274,18430
Portugal,10191409,PRT,2021-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",19327925,9325173,9103550,1813645,1791755,190.09,91.71,89.53,176214,PT,214475,1358817,507,18937
Portugal,10191409,PRT,2022-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",21571472,9595716,9200472,2243547,2217385,212.15,94.37,90.49,218077,PT,1253069,2611886,919,19856
Portugal,10191409,PRT,2022-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",22857921,9654796,9405118,1286449,1422368,224.8,94.95,92.5,139888,PT,646523,3258409,1183,21039
Portugal,10191409,PRT,2022-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",22907726,9661714,9412251,49805,117385,225.29,95.02,92.57,11545,PT,154604,3413013,303,21342
Qatar,2889284,QAT,2020-12,"Moderna, Pfizer/BioNTech",0,0,0,0,12159,0,0,0,4149,QA,4973,143621,8,245
Qatar,2889284,QAT,2021-01,"Moderna, Pfizer/BioNTech",50000,0,0,0,44398,1.71,0,0,15149,QA,7363,150984,3,248
Qatar,2889284,QAT,2021-02,"Moderna, Pfizer/BioNTech",140000,100000,0,0,164489,4.78,3.41,0,56138,QA,12213,163197,9,257
Qatar,2889284,QAT,2021-03,"Moderna, Pfizer/BioNTech",816484,0,0,221871,528007,27.86,0,0,180179,QA,15987,179184,32,289
Qatar,2889284,QAT,2021-04,"Moderna, Pfizer/BioNTech",1556203,989627,566576,739719,726809,53.1,33.77,19.33,248011,QA,25792,204976,161,450
Qatar,2889284,QAT,2021-05,"Moderna, Pfizer/BioNTech",2545193,1461871,1083322,929366,990611,86.85,49.88,36.97,338033,QA,12254,217230,104,554
Qatar,2889284,QAT,2021-06,"Moderna, Pfizer/BioNTech",3145062,1714847,1430215,599869,584039,107.32,58.52,48.8,199295,QA,4723,221953,34,588
Qatar,2889284,QAT,2021-07,"Moderna, Pfizer/BioNTech",3780468,2053529,1726939,591817,681693,129,70.07,58.93,232618,QA,4124,226077,13,601
Qatar,2889284,QAT,2021-08,"Moderna, Pfizer/BioNTech",4454401,2323543,2130858,604328,655207,152,79.29,72.71,223582,QA,6494,232571,1,602
Qatar,2889284,QAT,2021-09,"Moderna, Pfizer/BioNTech",4712907,2360308,2218292,149336,316496,160.82,80.54,75.7,108001,QA,3987,236558,3,605
Qatar,2889284,QAT,2021-10,"Moderna, Pfizer/BioNTech",4834881,0,0,114249,125919,164.98,0,0,42967,QA,2585,239143,5,610
Qatar,2889284,QAT,2021-11,"Moderna, Pfizer/BioNTech",4979699,0,0,96987,135174,169.93,0,0,46128,QA,4147,243290,1,611
Qatar,2889284,QAT,2021-12,"Moderna, Pfizer/BioNTech",5205664,0,0,171353,216552,177.64,0,0,73895,QA,6497,249787,6,617
Qatar,2889284,QAT,2022-01,"Moderna, Pfizer/BioNTech",5819013,0,0,446510,570189,198.57,0,0,194569,QA,87851,337638,28,645
Qatar,2889284,QAT,2022-02,"Moderna, Pfizer/BioNTech",6325732,0,0,411315,540624,215.86,0,0,184481,QA,19033,356671,23,668
Qatar,2889284,QAT,2022-03,"Moderna, Pfizer/BioNTech",6414031,0,0,88299,93180,218.87,0,0,31797,QA,2846,359517,9,677
Romania,19214608,ROU,2020-12,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",10289,10289,0,9324,5905,0.05,0.05,0,309,RO,156405,627941,4403,15596
Romania,19214608,ROU,2021-01,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",691075,584879,106196,680786,597739,3.61,3.06,0.56,31249,RO,98977,726918,2668,18264
Romania,19214608,ROU,2021-02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1524457,907346,617111,833382,871610,7.97,4.74,3.23,45570,RO,72246,799164,2023,20287
Romania,19214608,ROU,2021-03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",3079868,2006883,1072985,1555411,1434060,16.1,10.49,5.61,74976,RO,147483,946647,3122,23409
